filename,bucket,grade_semester,renjiao_hint,safety,beishida_unit,confidence,rule_id,audit_note,chars
7431426996527320330.md,keep,5上,内容审查→5上（得分5·五上计算簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 5, '6shang': 1, '1shang': 0}",1299
7431489705943813385.md,keep,6上,内容审查→6上（得分6·六上簇）,绿,,high,content-audit-douyin,"top_scores={'6shang': 6, '4xia': 5, '5shang': 5}",2690
7431763203601829129.md,keep,6上,内容审查→6上（得分6·六上簇）,绿,,high,content-audit-douyin,"top_scores={'6shang': 6, '4shang': 3, '1shang': 0}",2231
7432157793580256563.md,keep,5上,内容审查→5上（得分6·五上面积/应用簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 6, '6shang': 1, '1shang': 0}",2113
7432309129735048486.md,keep,5上,内容审查→5上（得分5·五上计算簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 5, '6shang': 1, '1shang': 0}",1165
7432836045055610122.md,keep,4上,内容审查→4上（得分5·线与角簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 5, '6shang': 1, '1shang': 0}",1121
7432866461837708594.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",863
7432993046716763402.md,keep,6上,内容审查→6上（得分5·六上簇）,绿,,high,content-audit-douyin,"top_scores={'6shang': 5, '4shang': 3, '1shang': 0}",1334
7433380715758128435.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",2562
7433726018852113702.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",2919
7433755285526695178.md,keep,5上,内容审查→5上（得分5·五上计算簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 5, '1shang': 0, '1xia': 0}",1889
7434116487247449371.md,keep,6上,内容审查→6上（得分5·六上簇）,绿,,high,content-audit-douyin,"top_scores={'6shang': 5, '6xia': 1, '1shang': 0}",3028
7434163154294197554.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",2188
7434469692581891354.md,keep,4下,内容审查→4下（得分5·图形/鸡兔簇）,黄,二_认识三角形和四边形,high,content-audit-douyin,"top_scores={'4xia': 5, '1shang': 0, '1xia': 0}",1369
7434811993254677786.md,keep,4下,内容审查→4下（得分6·图形/鸡兔簇）,黄,二_认识三角形和四边形,high,content-audit-douyin,"top_scores={'4xia': 6, '4shang': 5, '6shang': 1}",2171
7435097228307500325.md,keep,6上,内容审查→6上（得分5·六上簇）,绿,,high,content-audit-douyin,"top_scores={'6shang': 5, '1shang': 0, '1xia': 0}",1429
7436405252322086194.md,keep,3上,内容审查→3上（得分1）,绿,,low,content-audit-douyin,"top_scores={'3shang': 1, '6shang': 1, '1shang': 0}",1890
7436694687034969370.md,keep,4上,内容审查→4上（得分7·三下簇）,黄,二_认识三角形和四边形（图形性质·跨册）,high,content-audit-douyin,"top_scores={'4shang': 7, '4xia': 5, '3xia': 4}",1891
7437772918286847269.md,keep,4上,内容审查→4上（得分13·六上簇）,黄,二_认识三角形和四边形（图形性质·跨册）,high,content-audit-douyin,"top_scores={'4shang': 13, '4xia': 5, '6shang': 5}",1871
7438965374256680229.md,keep,3上,拼图形周长变化,绿,五_周长,high,hard-3shang-zhouchang,,1818
7439326767376043273.md,keep,4下,内容审查→4下（得分6·图形/鸡兔簇）,黄,二_认识三角形和四边形,high,content-audit-douyin,"top_scores={'4xia': 6, '4shang': 5, '1shang': 0}",1680
7442191861231504667.md,keep,4上,内容审查→4上（得分5·运算/除法簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 5, '6shang': 1, '1shang': 0}",2673
7442901159725026587.md,keep,4上,内容审查→4上（得分3）,绿,,medium,content-audit-douyin,"top_scores={'4shang': 3, '1shang': 0, '1xia': 0}",1439
7443790105849892105.md,shell,,,N/A,,high,shell-empty,空壳遗留,141
7443994299563248934.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7444155705931664678.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7444509735937674534.md,shell,,,N/A,,high,shell-empty,空壳遗留,132
7444876421597564210.md,shell,,,N/A,,high,shell-empty,空壳遗留,139
7445263411681856806.md,shell,,,N/A,,high,shell-empty,空壳遗留,139
7445269893651516699.md,keep,4上,内容审查→4上（得分5·运算/除法簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 5, '5shang': 1, '6shang': 1}",2055
7446748581396057379.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7447103369019215119.md,shell,,,N/A,,high,shell-empty,空壳遗留,136
7447481885556575540.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7447752413890612507.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",195
7447845564697382179.md,shell,,,N/A,,high,shell-empty,空壳遗留,139
7449364396469488936.md,shell,,,N/A,,high,shell-empty,空壳遗留,146
7449697792391417122.md,shell,,,N/A,,high,shell-empty,空壳遗留,137
7449943973495328010.md,keep,4上,内容审查→4上（得分5·线与角簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 5, '6shang': 1, '1shang': 0}",1427
7450110409425636635.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7451564430783008015.md,shell,,,N/A,,high,shell-empty,空壳遗留,135
7451564662543404328.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7451925323668671759.md,shell,,,N/A,,high,shell-empty,空壳遗留,135
7452311225746165044.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7452654873406983464.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",527
7452717064990493979.md,keep,4上,内容审查→4上（得分5·线与角簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 5, '6shang': 1, '1shang': 0}",2509
7453034941677358388.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",416
7453742109300968742.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",1916
7454162630626774312.md,shell,,,N/A,,high,shell-empty,空壳遗留,132
7456770129209085236.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",174
7457092747313335579.md,keep,4下,内容审查→4下（得分5·图形/鸡兔簇）,黄,二_认识三角形和四边形,high,content-audit-douyin,"top_scores={'4xia': 5, '6shang': 1, '1shang': 0}",1218
7457143999774592308.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",198
7457509691329973544.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7457867105472482575.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7458932428149640458.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",1865
7459365079184575771.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",998
7475678341824105755.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",1363
7478649658441518345.md,keep,4上,内容审查→4上（得分6·小数簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 6, '4xia': 5, '6shang': 1}",2765
7479312731758153011.md,keep,4下,内容审查→4下（得分9·六上簇）,黄,二_认识三角形和四边形,high,content-audit-douyin,"top_scores={'4xia': 9, '6shang': 6, '4shang': 5}",1775
7499497147885210880.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",175
7500502744780885274.md,keep,6上,内容审查→6上（得分6·六上簇）,绿,,high,content-audit-douyin,"top_scores={'6shang': 6, '4shang': 5, '4xia': 5}",2463
7501269871201586466.md,shell,,,N/A,,high,shell-empty,空壳遗留,135
7501688253738929448.md,shell,,,N/A,,high,shell-empty,空壳遗留,135
7502010475070328116.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",305
7502414948967910690.md,shell,,,N/A,,high,shell-empty,空壳遗留,146
7503567879398411520.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7503941610229566772.md,shell,,,N/A,,high,shell-empty,空壳遗留,141
7505409006913031424.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7506890887827721524.md,shell,,,N/A,,high,shell-empty,空壳遗留,138
7506891222860385576.md,shell,,,N/A,,high,shell-empty,空壳遗留,135
7507229861233839360.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7508222795902684479.md,keep,4下,内容审查→4下（得分5·图形/鸡兔簇）,黄,四下综合,high,content-audit-douyin,"top_scores={'4xia': 5, '6shang': 1, '1shang': 0}",2077
7508655047216139532.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",1287
7508742796934286644.md,shell,,,N/A,,high,shell-empty,空壳遗留,136
7509039565493357860.md,keep,4上,内容审查→4上（得分3）,绿,,medium,content-audit-douyin,"top_scores={'4shang': 3, '1shang': 0, '1xia': 0}",974
7510841072860859687.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",179
7510951555807808780.md,keep,4下,内容审查→4下（得分5·小数簇）,黄,四下综合,high,content-audit-douyin,"top_scores={'4xia': 5, '6shang': 1, '1shang': 0}",643
7515003823162592531.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",2403
7515295282512366889.md,keep,3上,拼图形周长变化,绿,五_周长,high,hard-3shang-zhouchang,,1690
7515597851747044649.md,keep,3上,拼图形周长变化,绿,五_周长,high,hard-3shang-zhouchang,,1016
7517239913310752063.md,keep,4上,内容审查→4上（得分3）,绿,,medium,content-audit-douyin,"top_scores={'4shang': 3, '1shang': 0, '1xia': 0}",1790
7517278834175544591.md,shell,,,N/A,,high,shell-empty,空壳遗留,131
7518289818255969547.md,keep,4下,内容审查→4下（得分6·图形/鸡兔簇）,黄,二_认识三角形和四边形,high,content-audit-douyin,"top_scores={'4xia': 6, '4shang': 3, '6shang': 1}",1212
7518642563579415849.md,keep,4下,内容审查→4下（得分5·小数簇）,红,三_小数乘法,high,content-audit-douyin,"top_scores={'4xia': 5, '1shang': 0, '1xia': 0}",1390
7519083576295197991.md,keep,4上,内容审查→4上（得分5·线与角簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 5, '1shang': 0, '1xia': 0}",6861
7519863404892343563.md,keep,4下,内容审查→4下（得分1）,黄,六_数据的表示和分析,low,content-audit-douyin,"top_scores={'4xia': 1, '6shang': 1, '1shang': 0}",1066
7548755199479123242.md,keep,4下,内容审查→4下（得分5·小数簇）,红,三_小数乘法,high,content-audit-douyin,"top_scores={'4xia': 5, '1shang': 0, '1xia': 0}",1098
7550633108284149034.md,keep,4下,内容审查→4下（得分9·方程/倒推簇）,红,五_认识方程,high,content-audit-douyin,"top_scores={'4xia': 9, '6shang': 1, '1shang': 0}",1752
7551068529924705599.md,shell,,,N/A,,high,shell-empty,空壳遗留,145
7552098182218550547.md,keep,5上,内容审查→5上（得分6·五上计算簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 6, '4xia': 5, '6shang': 1}",2051
7552374803161599275.md,keep,6上,内容审查→6上（得分6·六上簇）,绿,,high,content-audit-douyin,"top_scores={'6shang': 6, '1shang': 0, '1xia': 0}",594
7553202923913547047.md,keep,4下,内容审查→4下（得分5·五上计算簇）,黄,四下综合,high,content-audit-douyin,"top_scores={'4xia': 5, '5shang': 5, '1shang': 0}",897
7553568212953795894.md,keep,4下,内容审查→4下（得分5·小数簇）,黄,四下综合,high,content-audit-douyin,"top_scores={'4xia': 5, '6shang': 1, '1shang': 0}",1067
7556995779551759679.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",185
7557996539769474363.md,keep,5上,内容审查→5上（得分6·五上面积/应用簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 6, '6shang': 1, '1shang': 0}",2425
7562753884549598499.md,keep,4下,内容审查→4下（得分5·小数簇）,黄,四下综合,high,content-audit-douyin,"top_scores={'4xia': 5, '6shang': 1, '1shang': 0}",1881
7566931780616927714.md,keep,4上,内容审查→4上（得分5·方程/倒推簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 5, '4xia': 4, '6shang': 1}",1520
7567948297266148968.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",1273
7570148836753083791.md,keep,4下,内容审查→4下（得分5·方程/倒推簇）,红,五_认识方程,high,content-audit-douyin,"top_scores={'4xia': 5, '6shang': 1, '1shang': 0}",2475
7570999735978060480.md,keep,4下,内容审查→4下（得分10·六上簇）,黄,二_认识三角形和四边形,high,content-audit-douyin,"top_scores={'4xia': 10, '6shang': 6, '4shang': 5}",1578
7577754977135024616.md,keep,4下,内容审查→4下（得分5·方程/倒推簇）,红,五_认识方程,high,content-audit-douyin,"top_scores={'4xia': 5, '4shang': 1, '1shang': 0}",2140
7578344929518570466.md,keep,4下,内容审查→4下（得分7·方程/倒推簇）,红,五_认识方程,high,content-audit-douyin,"top_scores={'4xia': 7, '4shang': 5, '6shang': 1}",2167
7580604344883767887.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",538
7583146842931449122.md,keep,5上,内容审查→5上（得分6·五上面积/应用簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 6, '4shang': 5, '4xia': 5}",1537
7583545634893122868.md,keep,5上,内容审查→5上（得分6·五上面积/应用簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 6, '4xia': 5, '3shang': 4}",1604
7586129931756260660.md,keep,4下,内容审查→4下（得分1）,黄,四下综合,low,content-audit-douyin,"top_scores={'4xia': 1, '6shang': 1, '1shang': 0}",998
7587402549285178678.md,keep,3上,拼图形周长变化,绿,五_周长,high,hard-3shang-zhouchang,,7678
7587406185332542739.md,shell,,,N/A,,high,shell-empty,空壳遗留,139
7589565814286601551.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",884
7590740246519222452.md,keep,4上,内容审查→4上（得分5·小数簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 5, '4xia': 5, '6shang': 1}",1407
7592176521277160640.md,keep,5上,内容审查→5上（得分6·五上计算簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 6, '6shang': 1, '1shang': 0}",2268
7593961168311400527.md,keep,4下,内容审查→4下（得分5·小数簇）,黄,四下综合,high,content-audit-douyin,"top_scores={'4xia': 5, '6shang': 1, '1shang': 0}",1012
7594433304969125288.md,keep,4上,内容审查→4上（得分6·小数簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 6, '4xia': 5, '3shang': 1}",1468
7594810532076080227.md,keep,4上,内容审查→4上（得分1·默认4上）,绿,,low,content-audit-douyin,"top_scores={'1shang': 0, '1xia': 0, '2shang': 0}",1636
7595191476877199266.md,keep,6上,内容审查→6上（得分1）,绿,,low,content-audit-douyin,"top_scores={'6shang': 1, '1shang': 0, '1xia': 0}",718
7595876245775161167.md,keep,4上,内容审查→4上（得分11·六上簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 11, '5shang': 7, '6shang': 6}",2567
7598017165011750888.md,keep,5上,内容审查→5上（得分6·五上面积/应用簇）,绿,,high,content-audit-douyin,"top_scores={'5shang': 6, '1shang': 0, '1xia': 0}",1129
7598733968859883171.md,keep,5下,内容审查→5下（得分1）,绿,,low,content-audit-douyin,"top_scores={'5xia': 1, '6shang': 1, '1shang': 0}",672
7598842300185236642.md,keep,5上,人教五上·植树/间隔（北师大4上无此课）,红,,high,hard-5shang-jianshu,,2016
7603273195331921999.md,keep,4下,内容审查→4下（得分11·图形/鸡兔簇）,黄,二_认识三角形和四边形,high,content-audit-douyin,"top_scores={'4xia': 11, '1shang': 0, '1xia': 0}",1432
7610305627064349172.md,keep,4下,内容审查→4下（得分6·方程/倒推簇）,绿,四_观察物体,high,content-audit-douyin,"top_scores={'4xia': 6, '4shang': 1, '6shang': 1}",2128
7614721633593348480.md,keep,5下,内容审查→5下（得分1）,绿,,low,content-audit-douyin,"top_scores={'5xia': 1, '1shang': 0, '1xia': 0}",1248
7615540109018232975.md,keep,4上,内容审查→4上（得分7·五上计算簇）,绿,,high,content-audit-douyin,"top_scores={'4shang': 7, '5shang': 7, '4xia': 5}",1190
